Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file
2599583,9/22/2025,2025,1235,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,YOSEMITE ST,NonVDOT secondary,9400 BLK S & YOSEMITE ST,,-104.88546,39.54579,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,YOSEMITE ST,9400 BLK S,LONE TREE,crashlens_u5p9stw5.csv
2598731,9/22/2025,2025,1353,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Uphill,Railroad Crossing Related,Railroad Crossing,TOMAH RD,NonVDOT secondary,,,-104.89207,39.29709,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Railroad Crossing Equipment,Center median/ Island,0,,,colorado,County Road,DSO,4700,TOMAH RD,I-25 W FRONTAGE RD,,crashlens_u5p9stw5.csv
2601228,9/22/2025,2025,1634,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Straight/Level,At Intersection,Intersection,LINCOLN AVE,NonVDOT secondary,LINCOLN AVE & LONE TREE PKWY,,-104.90226,39.53653,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LINCOLN AVE,LONE TREE PKWY,LONE TREE,crashlens_u5p9stw5.csv
2597066,9/22/2025,2025,1752,O,0,0,0,0,Angle,Rain,Dawn or Dusk,Dry,Curve Left,Roundabout,Roundabout,E PLUM CREEK PKWY,NonVDOT secondary,E PLUM CREEK PKWY & LAKE GULCH RD,,-104.84182,39.35763,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,E PLUM CREEK PKWY,LAKE GULCH RD,CASTLE ROCK,crashlens_u5p9stw5.csv
2597036,9/22/2025,2025,2009,O,0,0,0,0,Angle,Rain,Dark – Lighted,Wet,"Curve Left, Uphill",Roundabout,Roundabout,PROMENADE PKWY,NonVDOT secondary,ALPINE VISTA CIR & PROMENADE PKWY,,-104.87786,39.41877,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,CRPD,0185,PROMENADE PKWY,ALPINE VISTA CIR,CASTLE ROCK,crashlens_u5p9stw5.csv
2598348,9/23/2025,2025,0320,O,0,0,0,0,Other Animal,Clear,Daylight,Wet,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,175.420,-104.89472,39.29104,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 175.42,,crashlens_u5p9stw5.csv
2597826,9/23/2025,2025,0631,O,0,0,0,0,Other Animal,Rain,Dark – Unlighted,Wet,Straight/Level,Non-Intersection,Non-Intersection,CROWFOOT VALLEY RD,NonVDOT secondary,,,-104.8268,39.42561,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,County Road,DSO,4700,CROWFOOT VALLEY RD,LONGSTORY AVE,,crashlens_u5p9stw5.csv
2597819,9/23/2025,2025,0645,O,0,0,0,0,Fixed Object - Off Road,Rain,Daylight,Wet,Downhill,Express/Managed/HOV Lane,Non-Intersection,C-470,Primary,,23.000,-104.92566,39.56262,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Concrete Highway Barrier,Ran off right side,0,,,colorado,State Highway,CSP,470A,C-470,MM 23,,crashlens_u5p9stw5.csv
2602474,9/23/2025,2025,0659,A,0,1,0,0,Angle,Rain,Dark – Lighted,Wet,Straight/Level,At Intersection,Intersection,E COTTONWOOD DR,NonVDOT secondary,E COTTONWOOD DR & S COTTONWOOD WAY,,,,DOUGLAS,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,1,,,colorado,City Street,PPD,1038,E COTTONWOOD DR,S COTTONWOOD WAY,PARKER,crashlens_u5p9stw5.csv
2608564,9/23/2025,2025,0700,C,0,0,0,1,Rear End,Rain,Daylight,Wet,Straight/Level,Non-Intersection,Non-Intersection,NB I 25,Interstate,,,-104.90826,39.40757,DOUGLAS,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,Interstate Highway,LNTRPD,,NB I 25,MM 191,LONE TREE,crashlens_u5p9stw5.csv
2597331,9/23/2025,2025,0730,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,Daylight,Wet,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,181.317,-104.86353,39.37254,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 171.317,,crashlens_u5p9stw5.csv
2602657,9/23/2025,2025,0759,O,0,0,0,0,Rear End,Rain,Daylight,Wet,Downhill,Non-Intersection,Non-Intersection,LINCOLN,NonVDOT secondary,,,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LINCOLN,LONE TREE PARKWAY,LONE TREE,crashlens_u5p9stw5.csv
2597064,9/23/2025,2025,0805,O,0,0,0,0,Sideswipe - Same Direction,Rain,Daylight,Wet,Downhill,Non-Intersection,Non-Intersection,CASTLE ROCK PKWY,NonVDOT secondary,,,-104.88765,39.42126,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,CRPD,0185,CASTLE ROCK PKWY,HWY 85 NB OFF RAMP,CASTLE ROCK,crashlens_u5p9stw5.csv
2605388,9/23/2025,2025,0805,O,0,0,0,0,Angle,Rain,Daylight,Wet,Downhill,Non-Intersection,Non-Intersection,INTERSTATE 25,Interstate,,,-104.87948,39.43331,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,Interstate Highway,CSP,,INTERSTATE 25,,,crashlens_u5p9stw5.csv
2598551,9/23/2025,2025,0918,O,0,0,0,0,Angle,Rain,Daylight,Wet,Curve Left,Roundabout,Roundabout,I-25,Interstate,CASTLE ROCK PKWY & PROMENADE PKWY,185.040,-104.87814,39.42418,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,CRPD,025A,CASTLE ROCK PKWY,PROMENADE PKWY,CASTLE ROCK,crashlens_u5p9stw5.csv
2597261,9/23/2025,2025,1053,O,0,0,0,0,Sideswipe - Same Direction,Rain,Daylight,Wet,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,175.710,-104.89247,39.29485,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 175.71,,crashlens_u5p9stw5.csv
2597054,9/23/2025,2025,1105,O,0,0,0,0,Sideswipe - Same Direction,Rain,Daylight,Wet,Straight/Level,At Intersection,Intersection,COUNTY LINE RD,NonVDOT secondary,COUNTY LINE PL & COUNTY LINE RD,,-104.92003,39.56517,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,DSO,4700,COUNTY LINE RD,COUNTY LINE PL,,crashlens_u5p9stw5.csv
2601238,9/23/2025,2025,1746,C,0,0,0,1,Rear End,Rain,Daylight,Wet,Straight/Level,At Intersection,Intersection,I-?,Interstate,I25 & LINCOLN AVE,0?,,,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,Interstate Highway,LNTRPD,?,LINCOLN AVE,I25,LONE TREE,crashlens_u5p9stw5.csv
2603619,9/23/2025,2025,1819,O,0,0,0,0,Angle,Rain,Dawn or Dusk,Wet,Straight/Level,Non-Intersection,Non-Intersection,HIGHWAY 470,Primary,,23?,-104.9111,39.56433,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,CSP,470?,HIGHWAY 470,,,crashlens_u5p9stw5.csv
2599926,9/23/2025,2025,1822,O,0,0,0,0,Fixed Object - Off Road,Rain,Daylight,Wet,Curve Right,Non-Intersection,Non-Intersection,HWY 83,Primary,,40.393,-104.70317,39.26018,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Fence,Ran off right side,0,,,colorado,State Highway,CSP,083A,HWY 83,MM 40.393,,crashlens_u5p9stw5.csv
2604778,9/23/2025,2025,1828,O,0,0,0,0,Sideswipe - Same Direction,Rain,Dawn or Dusk,Wet,Straight/Level,Non-Intersection,Non-Intersection,C470,Primary,,0?,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,LNTRPD,?,C470,YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv
2602456,9/23/2025,2025,2103,O,0,0,0,0,Sideswipe - Same Direction,Rain,Dark – Lighted,Wet,Straight/Level,Intersection Related,Intersection,COUNTYLINE RD,NonVDOT secondary,COUNTYLINE RD & PARK MEADOWS CENTER DR,,,,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,LNTRPD,0817,COUNTYLINE RD,PARK MEADOWS CENTER DR,LONE TREE,crashlens_u5p9stw5.csv
2606776,9/24/2025,2025,0730,B,0,0,1,0,Bicyclist,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,ROSEMONT AVE,NonVDOT secondary,EMMERSYN APARTMENTS ENTRANCE & ROSEMONT AVE,,-104.888,39.53837,DOUGLAS,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,,,,,,,Bicycle/Motorized Bicycle,On Roadway,1,,,colorado,City Street,LNTRPD,0817,ROSEMONT AVE,EMMERSYN APARTMENTS ENTRANCE,LONE TREE,crashlens_u5p9stw5.csv
2602051,9/24/2025,2025,0802,O,0,0,0,0,Rear End,,Daylight,,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,NonVDOT secondary,,,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,PPD,1038,S PARKER RD,E PONDEROSA DR,PARKER,crashlens_u5p9stw5.csv
2598373,9/24/2025,2025,0930,O,0,0,0,0,Angle,Cloudy,Daylight,Wet,Straight/Level,At Intersection,Intersection,TOMAHAWK RD,NonVDOT secondary,E PARKER RD & TOMAHAWK RD,,-104.69883,39.52196,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,County Road,DSO,4700,TOMAHAWK RD,E PARKER RD,,crashlens_u5p9stw5.csv
2601988,9/24/2025,2025,0932,O,0,0,0,0,Fixed Object - Off Road,Cloudy,Daylight,Wet,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,0?,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Guardrail Face,On Roadway,0,,,colorado,State Highway,PPD,083A?,S PARKER RD,E PONDEROSA DR,PARKER,crashlens_u5p9stw5.csv
2598994,9/24/2025,2025,0957,B,0,0,1,0,Rear End,Cloudy,Daylight,Dry,Sag/Bottom,Non-Intersection,Non-Intersection,HWY 86,Primary,,12.189,-104.66536,39.36202,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CSP,086A,HWY 86,MM 12.189,,crashlens_u5p9stw5.csv
2600871,9/24/2025,2025,1046,O,0,0,0,0,Angle,Clear,Daylight,Dry,Curve Right,Driveway Access Related,Driveway,PARK MEADOWS DR,NonVDOT secondary,,,-104.88209,39.55511,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Other Non-Collision,On Roadway,0,,,colorado,City Street,LNTRPD,0817,PARK MEADOWS DR,YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv
2599413,9/24/2025,2025,1100,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,181.224,-104.86383,39.37161,DOUGLAS,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,Interstate Highway,CSP,025A,I-25,MM 181.224,,crashlens_u5p9stw5.csv
2599010,9/24/2025,2025,1130,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,185.467,-104.87928,39.42961,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 185.467,,crashlens_u5p9stw5.csv
2598889,9/24/2025,2025,1149,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,FACTORY SHOPS BLVD,NonVDOT secondary,FACTORY SHOPS BLVD & PROMENADE PKWY,,-104.87857,39.41683,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,FACTORY SHOPS BLVD,PROMENADE PKWY,CASTLE ROCK,crashlens_u5p9stw5.csv
2600155,9/24/2025,2025,1219,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,PLUM CREEK PKWY,NonVDOT secondary,,,-104.85815,39.36326,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,CRPD,0185,PLUM CREEK PKWY,FAIRGROUNDS DR,CASTLE ROCK,crashlens_u5p9stw5.csv
2598355,9/24/2025,2025,1457,C,0,0,0,1,Angle,Clear,Daylight,Dry,Straight/Level,Driveway Access Related,Driveway,BUSINESS CENTER DR,NonVDOT secondary,,,-104.90876,39.56068,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,1,,,colorado,County Road,DSO,4700,BUSINESS CENTER DR,POPLAR WAY,,crashlens_u5p9stw5.csv
2602082,9/24/2025,2025,1539,O,0,0,0,0,Rear End,Clear,Daylight,Dry,"Curve Right, Downhill",At Intersection,Intersection,CABELA DR,NonVDOT secondary,CABELA DR & RIDGEGATE PKWY,,-104.871826,39.523647,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,CABELA DR,RIDGEGATE PKWY,LONE TREE,crashlens_u5p9stw5.csv
2597781,9/24/2025,2025,1546,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,S QUEBEC ST,Primary,C-470 WB RAMPS & S QUEBEC ST,24.144,-104.90442,39.56432,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,470A,S QUEBEC ST,C-470 WB RAMPS,LONE TREE,crashlens_u5p9stw5.csv
2598749,9/24/2025,2025,1627,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,PRADERA PKWY,NonVDOT secondary,CROWFOOT VALLEY RD & PRADERA PKWY,,-104.80741,39.44936,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,PRADERA PKWY,CROWFOOT VALLEY RD,,crashlens_u5p9stw5.csv
2597827,9/24/2025,2025,1705,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,E COUNTY LINE RD,NonVDOT secondary,E COUNTY LINE RD & S HOLLY ST,,-104.92306,39.56604,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,DSO,4700,E COUNTY LINE RD,S HOLLY ST,,crashlens_u5p9stw5.csv
2601566,9/24/2025,2025,1709,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,C470,Primary,,25?,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,LNTRPD,470?,C470,YOSEMITE AT,LONE TREE,crashlens_u5p9stw5.csv
2599899,9/24/2025,2025,1824,O,0,0,0,0,Fixed Object - Off Road,Rain,Dark – Unlighted,Wet,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,23.916,-104.9087,39.56383,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Sign,Ran off right side,0,,,colorado,State Highway,CSP,470A,C-470,MM 23.916,,crashlens_u5p9stw5.csv
2602983,9/24/2025,2025,1830,C,0,0,0,2,Angle,Clear,Dawn or Dusk,Dry,Straight/Level,At Intersection,Intersection,LINCOLN AVE,NonVDOT secondary,BELLWETHER LN & LINCOLN AVE,,-104.877006,39.53632,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,2,,,colorado,City Street,LNTRPD,0817,LINCOLN AVE,BELLWETHER LN,LONE TREE,crashlens_u5p9stw5.csv
2600748,9/24/2025,2025,1930,O,0,0,0,0,Other Animal,Clear,Dawn or Dusk,Dry,"Curve Right, Uphill",Non-Intersection,Non-Intersection,W CASTLE PINES PKWY,NonVDOT secondary,,,-104.88278,39.46933,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,County Road,DSO,4700,W CASTLE PINES PKWY,LAGAE RD,,crashlens_u5p9stw5.csv
2601158,9/24/2025,2025,2130,B,0,0,1,0,Other Animal,Clear,Dark – Lighted,Dry,Downhill,Non-Intersection,Non-Intersection,INTERSTATE 25,Interstate,,,-104.87564,39.4458,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Wild Animal,On Roadway,1,,,colorado,Interstate Highway,CSP,,INTERSTATE 25,,,crashlens_u5p9stw5.csv
2603714,9/24/2025,2025,2131,O,0,0,0,0,Angle,Clear,Dark – Lighted,Dry,Curve Left,Non-Intersection,Non-Intersection,NB I25,Interstate,,,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,Interstate Highway,LNTRPD,,NB I25,RIDGEGATE PKWY,LONE TREE,crashlens_u5p9stw5.csv
2601054,9/24/2025,2025,2138,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Uphill,Non-Intersection,Non-Intersection,INTERSTATE 25,Interstate,,,-104.87565,39.44873,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,Interstate Highway,CSP,,INTERSTATE 25,,,crashlens_u5p9stw5.csv
2598296,9/25/2025,2025,0805,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,E-470,Primary,,3.470,-104.80839,39.55331,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,470B,E-470,MM 3.47,,crashlens_u5p9stw5.csv
2599496,9/25/2025,2025,1158,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Sag/Bottom,At Intersection,Intersection,S BROADWAY,Primary,C-470 WB RAMPS & S BROADWAY,19.599,-104.98813,39.56495,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,DSO,470A,S BROADWAY,C-470 WB RAMPS,,crashlens_u5p9stw5.csv
2601113,9/25/2025,2025,1407,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,HWY 86,Primary,,0?,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CRPD,86?,HWY 86,FOUNDERS PKWY,CASTLE ROCK,crashlens_u5p9stw5.csv
2600353,9/25/2025,2025,1515,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,HWY 85,Primary,HWY 85 & N DUMONT WAY,198.534,-105.03654,39.53874,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,085B,HWY 85,N DUMONT WAY,,crashlens_u5p9stw5.csv
2602515,9/25/2025,2025,1815,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,NB I 25,Interstate,,,-104.90826,39.40757,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,LNTRPD,,NB I 25,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv
2601051,9/25/2025,2025,2215,A,0,1,0,0,Angle,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,E HIGHWAY 470 BLVD,Primary,E HIGHWAY 470 BLVD & HIGHWAY 470,0?,-104.96068,39.56372,DOUGLAS,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,1,,,colorado,State Highway,CSP,470?,E HIGHWAY 470 BLVD,HIGHWAY 470,,crashlens_u5p9stw5.csv
2602979,9/25/2025,2025,2232,O,0,0,0,0,Rear End,Clear,Dark – Lighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25?,Interstate,,0?,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,LNTRPD,25?,I-25 SOUTHBOUND,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv
2601087,9/26/2025,2025,0001,C,0,0,0,1,Rear End,Clear,Dark – Lighted,Dry,Uphill,Non-Intersection,Non-Intersection,INTERSTATE 25,Interstate,,,-104.87016,39.55226,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,Front to Rear,On Roadway,1,,,colorado,Interstate Highway,CSP,,INTERSTATE 25,,,crashlens_u5p9stw5.csv
2601122,9/26/2025,2025,0525,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Unlighted,Dry,Curve Right,Non-Intersection,Non-Intersection,INTERSTATE 25,Interstate,,,-104.87882,39.24366,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,Interstate Highway,CSP,,INTERSTATE 25,,,crashlens_u5p9stw5.csv
2599543,9/26/2025,2025,0630,A,0,2,0,0,Sideswipe - Opposite Direction,Clear,Dawn or Dusk,Dry,Downhill,Non-Intersection,Non-Intersection,HWY 83,Primary,,53.089,-104.7608,39.42389,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Opposite Direction,On Roadway,2,,,colorado,State Highway,CSP,083A,HWY 83,MM 53.089,,crashlens_u5p9stw5.csv
2598879,9/26/2025,2025,0657,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,SOUTH ST,NonVDOT secondary,MEMMEN ST & SOUTH ST,,-104.84748,39.36961,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,SOUTH ST,MEMMEN ST,CASTLE ROCK,crashlens_u5p9stw5.csv
2598470,9/26/2025,2025,0834,O,0,0,0,0,Other,Clear,Dark – Unlighted,Dry,"Curve Right, Uphill",Non-Intersection,Non-Intersection,MALLARD LN,NonVDOT secondary,,,-104.94301,39.55857,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,County Road,DSO,4700,MALLARD LN,MALLARD ST,,crashlens_u5p9stw5.csv
2602058,9/26/2025,2025,1126,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,MOTSENBOCKER RD,NonVDOT secondary,,,-104.90826,39.40757,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,PPD,1038,MOTSENBOCKER RD,STROH RD,PARKER,crashlens_u5p9stw5.csv
2601120,9/26/2025,2025,1142,A,0,1,0,0,Non-Collision,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,INTERSTATE 25,Interstate,,,-104.87315,39.49264,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,Ran off right side,1,,,colorado,Interstate Highway,CSP,,INTERSTATE 25,,,crashlens_u5p9stw5.csv
2602640,9/26/2025,2025,1206,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,Intersection Related,Intersection,DRANSFELDT RD,NonVDOT secondary,DRANSFELDT RD & MAINS STREET,,,,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Front,On Roadway,0,,,colorado,City Street,PPD,1038,DRANSFELDT RD,MAINS STREET,PARKER,crashlens_u5p9stw5.csv
2602069,9/26/2025,2025,1425,B,0,0,1,0,Rear End,Clear,Daylight,Dry,Uphill,Non-Intersection,Non-Intersection,E SILVERADO DR,NonVDOT secondary,,,-104.77373,39.54729,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,City Street,PPD,1038,E SILVERADO DR,S PARKER RD,PARKER,crashlens_u5p9stw5.csv
